nose y,nose x,nose c,left eye y,left eye x,left eye c,right eye y,right eye x,right eye c,left ear y,left ear x,left ear c,right ear y,right ear x,right ear c,left shoulder y,left shoulder x,left shoulder c,right shoulder y,right shoulder x,right shoulder c,left elbow y,left elbow x,left elbow c,right elbow y,right elbow x,right elbow c,left wrist y,left wrist x,left wrist c,right wrist y,right wrist x,right wrist c,left hip y,left hip x,left hip c,right hip y,right hip x,right hip c,left knee y,left knee x,left knee c,right knee y,right knee x,right knee c,left ankle y,left ankle x,left ankle c,right ankle y,right ankle x,right ankle c,Timestamp
0.18794283,0.49959525,0.01292566,0.14834246,0.5559439,0.01402752,0.15741111,0.47702748,0.007897078,0.1071454,0.5931717,0.0061241947,0.024539106,0.57262015,0.017282974,0.19793537,0.5956626,0.02070037,0.20371906,0.57323074,0.02606236,0.451491,0.6725335,0.01640864,0.4190104,0.31857556,0.016714849,0.5494363,0.6243143,0.0051251855,0.5139892,0.40270922,0.0055232192,0.5159304,0.469238,0.031984653,0.84073806,0.27916571,0.05012279,0.57721925,0.74487036,0.017834183,0.84529257,0.45407492,0.016499413,1.0011673,0.6360543,0.043349493,0.81455964,0.51416796,0.008184483,1.6938062648413679E9
0.19116321,0.50041306,0.012964166,0.1525431,0.55687684,0.012831955,0.16193548,0.47827047,0.00802424,0.1116574,0.5943589,0.0055583534,0.030881984,0.61484385,0.021028727,0.19866616,0.59596574,0.0188225,0.18735847,0.57342577,0.023642233,0.4584852,0.69657105,0.01627882,0.4203162,0.3347543,0.013479728,0.5273272,0.6652244,0.0053004716,0.4926265,0.40299606,0.005545716,0.51527286,0.46922755,0.028634215,0.67280805,0.38223994,0.008073802,0.58394873,0.75998354,0.025135392,0.84440106,0.45031703,0.014471186,0.8081181,0.612846,0.008718679,0.8118457,0.5139612,0.008112226,1.6938062648555954E9
0.1937091,0.49787664,0.011331311,0.1562424,0.5531096,0.010600244,0.16334951,0.49614805,0.0074471105,0.09723693,0.58922374,0.0049100076,0.031350292,0.6304908,0.016672347,0.19739816,0.5945902,0.017947188,0.23980185,0.5708051,0.025173305,0.4562572,0.69149774,0.016620299,0.41973817,0.31685624,0.013643814,0.5492869,0.65756077,0.004792749,0.51385105,0.4045694,0.005609699,0.49938202,0.4701788,0.030850278,0.8405017,0.24949275,0.050785422,0.59282696,0.7410778,0.016706433,0.87386084,0.4477707,0.020054573,1.0008717,0.63548875,0.044254728,0.8397181,0.5158559,0.007392748,1.6938062648750993E9
0.19213346,0.500538,0.0141422255,0.15362674,0.557636,0.013451811,0.16340415,0.47812283,0.0078085526,0.11215618,0.5956501,0.0067740767,0.038161766,0.6783411,0.030644178,0.19724572,0.5963783,0.01872864,0.20336998,0.57433605,0.023817107,0.45633173,0.69421095,0.016315024,0.41824505,0.31814653,0.016240532,0.55056953,0.62613237,0.005242591,0.5160581,0.4047967,0.0056706616,0.5002708,0.4466593,0.0338189,0.838603,0.2523509,0.051099107,0.57241726,0.75664943,0.019473495,0.8448396,0.4547069,0.016615227,1.0008599,0.6362219,0.03796511,0.81055516,0.5135993,0.007989267,1.6938062648874086E9
0.17151335,0.50226843,0.013330746,0.13414352,0.559657,0.011960192,0.15336569,0.5213126,0.012652654,0.09072407,0.5979306,0.0047439383,0.039647628,0.6761749,0.031891633,0.19545132,0.598351,0.020800153,0.22191668,0.57228535,0.028513104,0.45554495,0.69437313,0.017646065,0.41902125,0.319449,0.019948814,0.55053604,0.661858,0.005157238,0.49051523,0.4035291,0.0067224535,0.51671255,0.4938298,0.029889032,0.8390495,0.24918543,0.048524305,0.58785963,0.7576117,0.021077419,0.8754021,0.44668335,0.024455382,1.0021222,0.6365808,0.04890676,0.8401026,0.519269,0.008578012,1.6938062649040115E9
0.178299,0.5018749,0.013903392,0.14011753,0.55811536,0.013586519,0.16438217,0.4778176,0.009678865,0.09535053,0.5950681,0.006427764,0.028215155,0.57200086,0.019766258,0.19583325,0.5965371,0.020422464,0.16809809,0.325405,0.004600243,0.45581743,0.6946904,0.015158658,0.42034155,0.31812322,0.017848086,0.5504041,0.6592827,0.004721514,0.49254674,0.40193975,0.0068675745,0.52296793,0.4516984,0.032183718,0.8378143,0.27659655,0.045100294,0.5760166,0.7633805,0.0195645,0.87595195,0.444588,0.016913565,1.0049312,0.6348392,0.035791367,0.8393571,0.5184514,0.0052456553,1.6938062649291579E9
0.1893677,0.49408513,0.010663558,0.15133122,0.55117553,0.0136687225,0.15965518,0.47182631,0.0072088637,0.09451504,0.5928199,0.006362147,0.03708677,0.6713946,0.030798052,0.19648658,0.59471273,0.020505514,0.22163789,0.5712817,0.026006475,0.4564037,0.69486034,0.017407477,0.4204727,0.31816447,0.017028667,0.5503615,0.6599524,0.004933864,0.5146755,0.40455556,0.005956635,0.5024287,0.4688822,0.03138693,0.8410591,0.2750504,0.048923694,0.58613276,0.7576296,0.016786883,0.87385094,0.44859618,0.01747476,1.0016837,0.63539135,0.03602444,0.83462465,0.5165163,0.006339726,1.6938062649408927E9
0.17482045,0.50008076,0.014133331,0.13723275,0.5570915,0.013908112,0.15341684,0.5398596,0.016688911,0.09302186,0.5956422,0.006382131,0.020761933,0.45821565,0.012736868,0.17850135,0.6024478,0.022256872,0.20053232,0.5710717,0.02814105,0.45597893,0.6974942,0.016347926,0.41843605,0.3178941,0.016023006,0.5503113,0.6248741,0.0052318024,0.5155409,0.4028228,0.005773795,0.52087444,0.46990296,0.028562954,0.8433666,0.27761298,0.04631886,0.5892835,0.75893563,0.020587312,0.87230515,0.44821644,0.014322886,1.0033816,0.6343222,0.03044495,0.8301734,0.511944,0.0049653566,1.6938062649592056E9
0.17638516,0.5016475,0.012510153,0.13788643,0.55917126,0.011651249,0.15762681,0.52015173,0.01269622,0.09461565,0.5956165,0.0051559196,0.027958628,0.572557,0.018270252,0.17800418,0.60117966,0.020807225,0.2387844,0.5721624,0.026498558,0.45672572,0.69545406,0.01743963,0.42214772,0.31874293,0.018180478,0.54911315,0.65860283,0.005084744,0.49193144,0.40106368,0.0069427197,0.52306134,0.4510259,0.031891942,0.8425409,0.2780957,0.055890534,0.57768714,0.7434875,0.018842211,0.8761341,0.4443645,0.017505176,1.0030748,0.63531494,0.045082502,0.843734,0.5182574,0.006706848,1.6938062649715293E9
0.19292448,0.49997866,0.013831155,0.1537445,0.5571401,0.013969069,0.16377279,0.4781906,0.008115434,0.097052276,0.5977273,0.0059381076,0.02912104,0.5720954,0.016618935,0.19835405,0.5991206,0.020209484,0.22298545,0.5726471,0.025549721,0.45809215,0.6959254,0.014718971,0.4201225,0.33622003,0.01566026,0.5511994,0.6587546,0.0046331645,0.51566803,0.4013941,0.00603374,0.50072956,0.4697375,0.030636571,0.8398664,0.24669644,0.04592307,0.5745834,0.7614838,0.022703202,0.87306994,0.44602287,0.019143976,1.003009,0.6347125,0.037406106,0.83765405,0.515965,0.006115372,1.693806264995019E9
0.19448099,0.5008585,0.012130062,0.15551943,0.55698174,0.012882829,0.16001302,0.52063364,0.012059732,0.11367807,0.5947379,0.007015574,0.03277587,0.61359674,0.01920186,0.19652662,0.5986415,0.018173909,0.2408012,0.5731543,0.02508469,0.45676836,0.6940856,0.016157193,0.41965505,0.31661436,0.013043463,0.5498912,0.62817425,0.0050816303,0.49461228,0.4030637,0.0056186216,0.5008544,0.4688841,0.029788008,0.8398089,0.27411345,0.042169794,0.5887551,0.74059427,0.019764688,0.8726226,0.44540513,0.016382143,1.0011674,0.63598585,0.041209403,0.8364116,0.51751316,0.0075761583,1.693806265007405E9
0.19410384,0.49940643,0.012063834,0.13949418,0.55867213,0.011423681,0.15950933,0.5199357,0.011063439,0.09619555,0.5947546,0.0052088494,0.029823434,0.63301814,0.020907177,0.19619659,0.599408,0.018200565,0.23915994,0.57244873,0.025795106,0.45753703,0.6920871,0.017393854,0.41944313,0.33466217,0.01574266,0.55156934,0.65732944,0.0048054704,0.49381644,0.4003454,0.0061838725,0.5176174,0.4726094,0.028146427,0.8423408,0.27567583,0.044833705,0.59155506,0.74321693,0.020065175,0.8708202,0.44728345,0.017933225,1.0016415,0.6353935,0.039955575,0.83548063,0.5171395,0.00621259,1.6938062650269843E9
0.188487,0.49668285,0.011474849,0.13542752,0.55571586,0.010986269,0.1584684,0.47224927,0.0073724985,0.09304013,0.59285724,0.004911991,0.027975906,0.6126631,0.018390013,0.19515386,0.6002856,0.017116494,0.23968753,0.57550025,0.024956666,0.45564708,0.69526887,0.01895043,0.41869283,0.31823286,0.017735858,0.549226,0.6632107,0.0052853543,0.51442236,0.4014748,0.0062791877,0.5176618,0.4952138,0.028463664,0.8375635,0.27821004,0.041898467,0.58695495,0.75796306,0.021692129,0.8733481,0.4456628,0.014984285,1.0033119,0.6338872,0.03084381,0.83368176,0.5129199,0.0055054314,1.6938062650393626E9
0.18991193,0.50031346,0.013405273,0.15089284,0.5559339,0.013352691,0.15819463,0.4987017,0.009479057,0.09426391,0.5926913,0.0055618435,0.030107683,0.608685,0.017442778,0.19605927,0.5956444,0.018664995,0.25987157,0.57381505,0.026065437,0.4568016,0.69411606,0.016609829,0.42123973,0.31710455,0.014782534,0.5516112,0.6588371,0.004743846,0.49342299,0.4021386,0.0058685816,0.4991957,0.46944126,0.030668141,0.8393929,0.27419925,0.041334175,0.5912636,0.74059594,0.017646661,0.8482653,0.4489668,0.015101638,1.0035311,0.6357696,0.043439005,0.81922174,0.5155623,0.0071807527,1.6938062650589016E9
0.19018982,0.4970597,0.012326541,0.1518614,0.5536429,0.013376999,0.16042972,0.47526428,0.0076541053,0.09447205,0.59415555,0.005779173,0.032544367,0.6128707,0.019167114,0.19529885,0.59670866,0.01895044,0.22013721,0.5703748,0.025616555,0.4570983,0.6946113,0.015789138,0.41880238,0.31736448,0.017915012,0.550993,0.6628568,0.0050158408,0.5126666,0.40145195,0.006189777,0.5031518,0.47047076,0.030339193,0.8410384,0.27427417,0.047772046,0.5886822,0.75853866,0.01709788,0.8783881,0.44546443,0.01710547,1.0031562,0.6355251,0.041713353,0.84515375,0.51716214,0.0067187264,1.6938062650713692E9
0.17401622,0.5002595,0.0128235,0.13634434,0.5575121,0.013020514,0.15841806,0.49736375,0.0097046085,0.09402003,0.5956067,0.005872272,0.026685683,0.57228255,0.01847338,0.19541544,0.59794104,0.019167162,0.2390135,0.57191914,0.025018493,0.45552218,0.6942328,0.016300628,0.4200048,0.31831083,0.020073235,0.5703723,0.6555114,0.004827708,0.4920052,0.37997076,0.007783994,0.5228188,0.4525662,0.032030575,0.83589494,0.28258395,0.044411782,0.59143317,0.741312,0.016953286,0.8730406,0.44855124,0.020638116,1.0002238,0.6368878,0.038901858,0.8271267,0.4954979,0.0102673685,1.6938062650948968E9
0.19048516,0.50021505,0.013936249,0.1353069,0.5594616,0.014056217,0.15147856,0.54135436,0.016436115,0.09260278,0.59636945,0.0058965166,0.026755502,0.57254434,0.018045949,0.19571868,0.5980661,0.020327074,0.20129871,0.5710043,0.027684724,0.4560774,0.69671357,0.017390326,0.41962862,0.31724352,0.018615985,0.55116737,0.6600278,0.005084054,0.49232337,0.40186867,0.0061451388,0.5004022,0.47053438,0.031611774,0.840414,0.27336282,0.040244125,0.5887184,0.761044,0.02216056,0.84626377,0.44860166,0.015059235,1.0036474,0.63396704,0.035603713,0.8372216,0.51728946,0.0066371122,1.6938062651073658E9
0.17644614,0.5025541,0.013201199,0.13778567,0.5592099,0.01137351,0.14671819,0.4571463,0.0056414544,0.093536735,0.593335,0.0055265566,0.021653783,0.4567505,0.010504546,0.19323078,0.59678423,0.017504644,0.23735951,0.5693135,0.027709618,0.4761946,0.69719684,0.016133007,0.4188152,0.3174087,0.016761182,0.55021155,0.66334116,0.005236847,0.49180445,0.38208923,0.006507943,0.50192845,0.49206182,0.029189978,0.84323543,0.267771,0.04509379,0.59066665,0.7598933,0.01996493,0.87745357,0.44529378,0.013147699,1.0049323,0.63411796,0.033939585,0.84007066,0.5158353,0.0056146057,1.6938062651269408E9
0.19099043,0.49978125,0.012773749,0.13785312,0.55760926,0.011384566,0.15362483,0.5399968,0.013732183,0.09652923,0.59325707,0.0059986757,0.034024164,0.61338365,0.01938906,0.19599287,0.59659755,0.018460523,0.20222837,0.5716177,0.024587732,0.4556025,0.6960877,0.016392073,0.4195734,0.3356193,0.014524355,0.55129206,0.6613927,0.0049572773,0.49199367,0.40362388,0.0058615915,0.5006797,0.46943158,0.030194426,0.83817613,0.27778006,0.040451564,0.58869016,0.7578072,0.02270437,0.87311137,0.44811732,0.018562889,1.0018827,0.63525665,0.03675849,0.8353073,0.5157132,0.00717555,1.6938062651393633E9
0.19236258,0.5014117,0.013319324,0.1551343,0.5572976,0.013279202,0.16363545,0.47958755,0.009095972,0.11595663,0.5731337,0.006487249,0.033549976,0.61596364,0.023485646,0.19847772,0.5964312,0.021338595,0.2050383,0.5742205,0.026603712,0.45239645,0.6725933,0.01596617,0.41993937,0.3167159,0.019089265,0.5503954,0.6286633,0.0047058146,0.5142445,0.40229732,0.005702027,0.4970729,0.46844634,0.031153673,0.84141874,0.27659592,0.044756945,0.57382464,0.74534005,0.02085575,0.84696144,0.45118672,0.014939652,1.0030622,0.63595694,0.0421234,0.81419015,0.5150837,0.006734191,1.6938062651629064E9
0.19212928,0.5010517,0.01490635,0.15363896,0.5577551,0.015168976,0.16288102,0.47826406,0.009496211,0.11143668,0.59663165,0.0070996913,0.025483686,0.5740258,0.019570488,0.19707292,0.5992242,0.02062793,0.18534909,0.5737734,0.02789664,0.45275208,0.67412186,0.014887911,0.41727036,0.3345533,0.012981225,0.5497662,0.6270553,0.0047335597,0.49412832,0.40188524,0.0053799273,0.49543878,0.46772963,0.030210081,0.8446443,0.2722528,0.047188465,0.58684736,0.75673217,0.020582791,0.845011,0.45118544,0.015237707,0.811119,0.63905776,0.0072883875,0.80995977,0.5123513,0.007493255,1.6938062651753683E9
0.18894145,0.5004115,0.013589555,0.15019672,0.5563042,0.013918828,0.15851502,0.47797096,0.008047438,0.11036193,0.5943998,0.0062044114,0.028589446,0.57183146,0.017685983,0.19858226,0.5991918,0.02068976,0.22281688,0.5724093,0.026191311,0.45777795,0.69780135,0.015752554,0.41955674,0.3166772,0.017605485,0.55014944,0.6605802,0.0047351397,0.51271784,0.40084466,0.0057868497,0.5166614,0.49448606,0.025757937,0.83916855,0.24909566,0.04596295,0.58665925,0.7586976,0.019501124,0.84394926,0.452563,0.014380471,1.0042276,0.63461065,0.036804408,0.8144202,0.5149591,0.0070433025,1.6938062651948946E9
0.19362532,0.50025034,0.01300955,0.15399134,0.5554586,0.013334529,0.16473204,0.4776435,0.007904131,0.09566781,0.5932142,0.005630829,0.054399498,0.68803144,0.025499044,0.19490145,0.5969554,0.01883138,0.23969236,0.57131195,0.027326597,0.45827472,0.6935587,0.016851926,0.4213205,0.31471413,0.015726686,0.5504617,0.660151,0.004987589,0.5142635,0.40202367,0.006008088,0.5023202,0.47141525,0.030039055,0.8406192,0.2771076,0.0447544,0.59112793,0.74176764,0.017993702,0.87773883,0.4472782,0.01989642,1.0028572,0.6357446,0.044859234,0.84272856,0.5179788,0.008096648,1.693806265207352E9
0.19283748,0.4991085,0.013207188,0.13997987,0.5573846,0.013065385,0.16143811,0.49863654,0.009788686,0.11564295,0.5937908,0.007928255,0.0331551,0.6140764,0.020183325,0.20017955,0.5762056,0.020876847,0.22629055,0.5743945,0.024135431,0.45302495,0.67252374,0.016528796,0.4198712,0.31661078,0.016768679,0.54793674,0.62630665,0.005192181,0.49243027,0.40096864,0.0057885777,0.51825285,0.46888432,0.029399978,0.84083855,0.2770784,0.04456669,0.5777711,0.7415499,0.020217462,0.8503918,0.45247954,0.0149946995,1.007319,0.65442336,0.039144076,0.811115,0.5137256,0.008254635,1.693806265226885E9
0.17007014,0.5015174,0.01429843,0.132777,0.5581109,0.01314778,0.13911438,0.4564353,0.005992977,0.09075089,0.59663016,0.0052471138,0.017450662,0.4605783,0.012894233,0.17924345,0.6015788,0.02305731,0.22155523,0.5709666,0.027984833,0.45540178,0.69421643,0.016225751,0.41934747,0.31892216,0.018289072,0.549747,0.6570908,0.0048120557,0.49093258,0.37951872,0.0068647754,0.52259344,0.4736049,0.030806692,0.83858484,0.24798054,0.045074087,0.58917785,0.75858855,0.01969691,0.87384003,0.44676703,0.016710922,1.0035994,0.63456607,0.036538765,0.82684267,0.49359724,0.008218223,1.6938062652472325E9
0.17274827,0.498788,0.0121915145,0.13396133,0.5576304,0.011248103,0.15397473,0.5178857,0.010865793,0.09142321,0.59637046,0.0042745313,0.029099092,0.61807835,0.022658296,0.19606811,0.5978621,0.017184574,0.24097234,0.5741414,0.02465041,0.4571331,0.69348735,0.016013362,0.42016512,0.32009822,0.018788347,0.57341826,0.65916634,0.004658445,0.49431032,0.40024254,0.0067764516,0.5201862,0.49115562,0.028094806,0.8385591,0.27713376,0.04798555,0.589496,0.75787246,0.020552319,0.8786146,0.44714174,0.019468028,1.0020664,0.6361115,0.040725872,0.83849,0.51584315,0.0072082486,1.6938062652594332E9
0.1920752,0.4974476,0.012191423,0.15332836,0.5537873,0.012348358,0.16252378,0.47496292,0.007564623,0.11133389,0.5909303,0.006180876,0.02629107,0.5704615,0.014471642,0.19730332,0.5961794,0.019651687,0.24058597,0.5718245,0.026040351,0.45528853,0.69514954,0.017015317,0.42049003,0.3151116,0.016348852,0.5495435,0.62425435,0.0051114596,0.49204618,0.38142896,0.0062587233,0.5185945,0.47108647,0.031090356,0.8418298,0.30044606,0.035279118,0.57479846,0.7613628,0.021131584,0.8463104,0.45118487,0.013017328,1.0018712,0.63466495,0.03762363,0.81157696,0.5118002,0.006771049,1.6938062652789099E9
0.19209003,0.49766284,0.015106915,0.15389886,0.5535668,0.014261066,0.16505024,0.4540679,0.007879106,0.11076607,0.59063244,0.009016213,0.027415812,0.57199025,0.019317072,0.19374144,0.59615254,0.020251887,0.21868299,0.5694787,0.028502127,0.45547497,0.6948024,0.018400095,0.42179322,0.3178439,0.019103372,0.55121493,0.6609832,0.0053093918,0.5120352,0.40165755,0.006371722,0.51802695,0.49465653,0.026730293,0.84215325,0.27485627,0.04757656,0.58886766,0.74338263,0.01965648,0.8496262,0.4476809,0.014889008,1.0036492,0.6351628,0.048068132,0.82030004,0.51538235,0.0075737676,1.6938062652914119E9
0.18964371,0.4977834,0.011761848,0.15222761,0.55404115,0.011957633,0.15927404,0.47447369,0.0070030224,0.09422071,0.5945291,0.00550796,0.036837757,0.67311496,0.025508225,0.1989614,0.59778893,0.020335056,0.20545,0.57365084,0.025282474,0.45537218,0.6945596,0.015926557,0.42127138,0.31957394,0.016957425,0.5501245,0.66040325,0.004884931,0.49285445,0.40210176,0.006161965,0.51990014,0.4725669,0.028505838,0.83937013,0.2755706,0.042333934,0.5740765,0.76031876,0.018628826,0.8751936,0.44835705,0.017146226,1.0013759,0.6361903,0.04113696,0.83770794,0.51773477,0.007278975,1.6938062653108754E9
0.19103697,0.49896783,0.012738739,0.15298767,0.5558093,0.012753405,0.16114417,0.47696218,0.00761033,0.11317217,0.57186484,0.005981147,0.04397131,0.64722306,0.023775343,0.19753957,0.59770185,0.02038589,0.22286157,0.57250816,0.025741111,0.45635056,0.6934918,0.016409503,0.420922,0.3147078,0.016641853,0.5491245,0.6586748,0.004769332,0.4912827,0.38261816,0.0066666,0.51819736,0.47203887,0.030558797,0.8399643,0.2766645,0.0454432,0.58879626,0.75805247,0.020430129,0.84695303,0.45279604,0.019553605,1.0001619,0.6375184,0.053380195,0.8175559,0.5174291,0.010080966,1.6938062653314678E9
0.1891595,0.4991059,0.013440362,0.15124199,0.5547236,0.013476508,0.15941858,0.47618783,0.008023883,0.10902037,0.5929699,0.0059945825,0.02599309,0.57333046,0.020005831,0.19587749,0.5976697,0.01900972,0.18827516,0.3225922,0.004235505,0.45641142,0.69518137,0.016751103,0.42049342,0.3180436,0.019312588,0.5493958,0.6602763,0.005180423,0.5160443,0.40308863,0.006552329,0.52182233,0.47287095,0.029376842,0.84058255,0.275826,0.047256906,0.5778399,0.74722946,0.019696303,0.87339634,0.44846475,0.014559751,1.0030547,0.63458157,0.033687964,0.81276214,0.51039356,0.0059570493,1.6938062653434593E9
0.19057834,0.500195,0.011352999,0.15231997,0.5565624,0.0108473785,0.15960446,0.4772793,0.006476176,0.096161276,0.5968801,0.0039952807,0.031672742,0.6167159,0.01858057,0.19981837,0.599334,0.017335344,0.24444956,0.57474184,0.02393699,0.4559111,0.69562626,0.0145670455,0.41851944,0.31830528,0.016852306,0.5516119,0.65760064,0.004650464,0.51480365,0.40128732,0.00581162,0.5215347,0.473579,0.028032023,0.83897346,0.27966505,0.04194929,0.58708763,0.7597503,0.02069805,0.8740227,0.44712073,0.019169988,1.0033548,0.6344788,0.037569843,0.8365238,0.517395,0.006834346,1.693806265363105E9
0.18925485,0.5006876,0.013625249,0.15143418,0.55789185,0.013242807,0.15886676,0.4786157,0.008702819,0.094644085,0.5995387,0.0049863374,0.030185651,0.6182236,0.026488556,0.19854763,0.5993242,0.019319165,0.18794459,0.3276958,0.0055538053,0.45609033,0.69564223,0.014935197,0.41750097,0.33712277,0.0185298,0.551746,0.6589639,0.0048146737,0.4933593,0.4015671,0.006203006,0.50138134,0.47088882,0.029149542,0.8458015,0.27792025,0.05407051,0.57657325,0.76111925,0.020299893,0.87312764,0.44693476,0.016564218,1.0041019,0.6349768,0.03661389,0.83593416,0.5163518,0.005202449,1.693806265375461E9
0.18957171,0.5017322,0.013062372,0.15070441,0.5579584,0.013638469,0.13247101,0.56359553,0.01753231,0.1101578,0.5953134,0.006430606,0.029156638,0.5738601,0.019773006,0.19600928,0.5995295,0.018235963,0.18520316,0.5738423,0.026282888,0.457828,0.6955034,0.015258313,0.4183064,0.33554217,0.0147403125,0.55177253,0.6584456,0.0045381943,0.4936447,0.4020946,0.005529553,0.51796436,0.46963808,0.026888607,0.8399219,0.27186626,0.045659266,0.5720781,0.7608015,0.023774423,0.8467719,0.4509935,0.013828339,1.0026648,0.63471943,0.038052477,0.8366667,0.516369,0.006681486,1.6938062653949635E9
0.19388735,0.5008211,0.012388748,0.13947739,0.55802786,0.012326883,0.16510764,0.47750553,0.007948672,0.097398415,0.592248,0.006479168,0.028675845,0.5698823,0.016160823,0.19516866,0.5968817,0.017975692,0.23830026,0.5700163,0.025288578,0.45418832,0.6942014,0.017276924,0.42134842,0.31349486,0.0141124455,0.55007005,0.65949875,0.0050419765,0.49339944,0.4015399,0.0063305986,0.520812,0.4719996,0.029688377,0.83899474,0.27433378,0.042370845,0.59190124,0.74095345,0.015422249,0.8724405,0.4491167,0.016313981,1.0024967,0.6344215,0.028818745,0.8356473,0.5152786,0.005404908,1.6938062654151065E9
0.18967848,0.4998624,0.013440742,0.15129478,0.55748343,0.013013891,0.16009971,0.47838515,0.008853247,0.095522225,0.57477474,0.0045052776,0.030337349,0.61875045,0.025819566,0.19621283,0.59823334,0.019503398,0.1853477,0.5735947,0.025559044,0.45571285,0.6969943,0.015842728,0.42062235,0.31838465,0.017219836,0.5511591,0.660104,0.0047893226,0.4919897,0.38274914,0.0065519307,0.5160873,0.49076784,0.029042365,0.8421805,0.24801092,0.048949298,0.5717577,0.7611464,0.023653317,0.84744847,0.44896245,0.01360767,1.003989,0.6353309,0.034273934,0.80810213,0.51315004,0.0061650937,1.6938062654275716E9
0.19317316,0.50031817,0.013272299,0.15572292,0.5580752,0.012335873,0.16353488,0.4777829,0.007813567,0.11495699,0.59780276,0.0060918974,0.053721827,0.6353508,0.023183102,0.19967702,0.5989684,0.019247966,0.18923748,0.32441455,0.0045137843,0.45757195,0.69770205,0.016510326,0.41760513,0.3173325,0.015986687,0.551037,0.66579694,0.0050945617,0.49337393,0.4012996,0.005994852,0.51908624,0.46882033,0.029221812,0.84341216,0.27385753,0.04520906,0.5870924,0.7588713,0.020153983,0.8501393,0.4466797,0.015467402,1.0057831,0.6337781,0.03693102,0.84487766,0.51890963,0.005960018,1.693806265446923E9
0.19220477,0.49890238,0.014472677,0.13839579,0.557831,0.014043204,0.16379985,0.4774781,0.009039177,0.09402321,0.593822,0.007307263,0.024765298,0.54803157,0.017246535,0.1783862,0.5995157,0.024129529,0.23770086,0.56939936,0.028871275,0.45469368,0.69249296,0.017007144,0.42088923,0.31626344,0.015779471,0.55123293,0.651574,0.0048722723,0.49173707,0.4008064,0.0061268886,0.5004695,0.47022316,0.033689667,0.83982915,0.27818745,0.047131784,0.59018826,0.75915205,0.019921258,0.87645954,0.4472501,0.017236313,1.0039438,0.63561136,0.039357062,0.8079368,0.49222383,0.008608699,1.6938062654593444E9
0.19654588,0.5003042,0.012145614,0.1579988,0.5569069,0.01244023,0.16783994,0.4784888,0.0077335294,0.11907564,0.5731119,0.0065174676,0.031510502,0.6362377,0.021376893,0.2003845,0.5778636,0.019939717,0.18937539,0.32408172,0.0039709248,0.4525432,0.6729361,0.016980015,0.42124182,0.31487745,0.015948132,0.5497987,0.62686205,0.005275576,0.49379072,0.40330657,0.00618157,0.5004597,0.46770677,0.029852046,0.8403899,0.2778687,0.047818273,0.57607114,0.74646056,0.016739773,0.8714583,0.44791698,0.017927878,1.0039039,0.63501495,0.03974799,0.81450593,0.5146065,0.0064355494,1.6938062654786692E9
0.19381997,0.5009664,0.0139013715,0.15587515,0.55780524,0.013732481,0.16481017,0.47765633,0.008794836,0.098985754,0.5961031,0.005644593,0.033376023,0.61393666,0.019833993,0.19700283,0.5983381,0.018963406,0.24078993,0.57418674,0.025147093,0.45582637,0.6969721,0.01704312,0.42213413,0.31905738,0.018963331,0.551672,0.6613619,0.004901192,0.5141171,0.40303499,0.00622374,0.5183501,0.47161007,0.029483773,0.83903664,0.28220037,0.04811534,0.5884359,0.74380946,0.02183476,0.8702881,0.4485432,0.01912553,1.0013189,0.6356278,0.03818851,0.83526003,0.5164177,0.0072809635,1.6938062654986539E9
0.19381896,0.49917743,0.015565473,0.15686202,0.5551415,0.014883492,0.16496329,0.4778808,0.009961585,0.099687956,0.59675485,0.008013778,0.031400688,0.617008,0.024462517,0.20129833,0.5967447,0.021520045,0.18804953,0.32568026,0.005620804,0.475376,0.69455785,0.01767563,0.41841432,0.31633973,0.01765712,0.5719464,0.6239284,0.0053971624,0.49428892,0.40243158,0.0060921316,0.50083023,0.46976382,0.03051075,0.84041995,0.27733898,0.046099797,0.5780567,0.7423527,0.017331,0.8474893,0.45473135,0.014042663,1.0011482,0.6353853,0.039946552,0.8107927,0.51260364,0.0073599736,1.693806265511354E9
0.1928623,0.4975301,0.012934235,0.15440968,0.55316126,0.013142632,0.16411965,0.47498518,0.0076749776,0.112218186,0.5906686,0.007122383,0.030519769,0.61021465,0.017471755,0.19838808,0.59637266,0.019990329,0.2032061,0.57270813,0.024668915,0.45552275,0.69608533,0.015252374,0.41829735,0.33463213,0.015264799,0.54998094,0.6227205,0.004827192,0.5162618,0.40176868,0.00554767,0.49661964,0.46778414,0.031406052,0.8438357,0.2782563,0.04874762,0.5851283,0.7598144,0.021548057,0.8465809,0.45332623,0.014180543,1.0023506,0.6361289,0.041608963,0.81362736,0.5130868,0.0067467755,1.6938062655309485E9
0.18957716,0.49974048,0.012217065,0.13705474,0.5575267,0.011475411,0.1602541,0.47603583,0.007275158,0.09645039,0.59289134,0.005437854,0.0318004,0.61295766,0.018755259,0.19587085,0.5982356,0.018441709,0.23906937,0.57412034,0.025001349,0.45659527,0.6944157,0.01770475,0.42230508,0.319656,0.014393831,0.5720737,0.65610206,0.004666077,0.5138561,0.40001342,0.0061500915,0.5192565,0.4963009,0.028317327,0.835984,0.28025863,0.04379147,0.5908842,0.7578615,0.02116402,0.8752334,0.44837797,0.021354852,1.007025,0.65405786,0.040992584,0.83945847,0.5168532,0.008614232,1.6938062655433133E9
